T0H 0C1,Bezanson,AB,7,55.2315,-118.384,,0
T0J 0E0,Big Stone,AB,7,50.8896,-111.211,,0
T0J 0G0,Big Valley,AB,7,51.9282,-112.438,,0
T0J 0H0,Bindloss,AB,7,50.8771,-110.363,,0
T0C 0L0,Bittern Lake,AB,7,53.0695,-113.099,,0
T0L 0C6,Black Diamond,AB,7,50.6245,-114.043,,0
T0M 0J1,Blackfalds,AB,7,51.8492,-113.633,,0
T0B 0L0,Blackfoot,AB,7,53.2892,-110.176,,0
T0L 0J0,Blackie,AB,7,50.5473,-113.69,,0
T0K 0E0,Blairmore,AB,7,49.5466,-114.338,,0
T0G 0G0,Bloomsbury,AB,7,54.2722,-114.477,,0
T0E 0B0,Blue Ridge,AB,7,54.1279,-115.369,,0
T0H 0H0,Blueberry Mountain,AB,7,55.9197,-119.149,,0
T0H 0J0,Bluesky,AB,7,55.9733,-118.012,,0
T0C 0C4,Bluffton,AB,7,52.685,-113.237,,0
T0B 0M0,Bodo,AB,7,52.1759,-110.016,,0
T0A 0K0,Bon Accord,AB,7,53.9385,-113.357,,0
T0H 0A1,Bonanza,AB,7,55.9271,-119.814,,0
T9N 1E5,Bonnyville,AB,7,54.2654,-110.72,,0
T0C 0N0,Botha,AB,7,52.3037,-112.526,,0
T0K 0B3,Bow Island,AB,7,49.8696,-111.377,,0
T0M 0A1,Bowden,AB,7,51.8492,-113.633,,0
T0A 0M0,Boyle,AB,7,54.746,-112.8,,0
T0A 0N0,Boyne Lake,AB,7,54.3055,-111.722,,0
T0L 0C7,Bragg Creek,AB,7,50.6245,-114.043,,0
T0L 0L0,Brant,AB,7,50.5147,-113.511,,0
T7A 0C1,Brazeau County,AB,7,53.2256,-114.972,,0
T0C 0P0,Breton,AB,7,53.2089,-114.501,,0
T0A 0P0,Breynat,AB,7,55.1255,-112.534,,0
T0K 0H0,Brocket,AB,7,49.5206,-113.637,,0
T1R 0G4,Brooks,AB,7,50.5708,-111.892,,0
T0B 0P0,Brosseau,AB,7,53.7994,-111.549,,0
T0C 0R0,Brownfield,AB,7,52.3343,-111.479,,0
T0H 0L0,Brownvale,AB,7,56.2124,-117.844,,0
T0B 0B7,Bruce,AB,7,53.122,-111.718,,0
T0B 0H5,Bruderheim,AB,7,53.8035,-112.927,,0
T0E 0C0,Brule,AB,7,53.2803,-117.883,,0
T0C 0S0,Buck Creek,AB,7,53.1403,-114.93,,0
T0C 0E1,Buck Lake,AB,7,52.685,-113.237,,0
T0J 0K0,Buffalo,AB,7,50.7636,-110.568,,0
T0H 4A0,Buffalo Head Prairie,AB,7,58.0733,-115.794,,0
T0K 0B9,Burdett,AB,7,49.8331,-111.521,,0
T0G 0A6,Busby,AB,7,53.9481,-113.891,,0
T0J 0L0,Byemoor,AB,7,52.0434,-112.267,,0
T0B 0C4,Cadogan,AB,7,52.3192,-110.449,,0
T0E 0E0,Cadomin,AB,7,53.0225,-117.328,,0
T0H 0E6,Cadotte Lake,AB,7,56.4696,-116.378,,0
T0G 0A1,Calahoo,AB,7,53.715,-113.962,,0
T0H 0P0,Calais,AB,7,55.0538,-117.423,,0
T2M 0M4,Calgary,AB,7,51.0798,-114.075,,0
T0G 0K0,Calling Lake,AB,7,55.269,-113.222,,0
T0C 0B7,Calmar,AB,7,52.685,-113.237,,0
T0G 0L1,Camp Creek,AB,7,54.3025,-114.702,,0
T4V 0J8,Camrose,AB,7,53.0179,-112.834,,0
T0B 2M2,Camrose County,AB,7,53.1342,-112.538,,0
T1W 3G1,Canmore,AB,7,51.0909,-115.351,,0
T0G 0M0,Canyon Creek,AB,7,55.3696,-115.071,,0
T0M 0L0,Carbon,AB,7,51.5498,-113.192,,0
T0H 0R0,Carcajou,AB,7,57.77,-117.068,,0
T0K 0C6,Cardston,AB,7,49.5425,-112.717,,0
T0L 0N0,Carmangay,AB,7,50.1246,-113.109,,0
T0C 0W0,Carnwood,AB,7,53.2665,-114.501,,0
T0M 0B2,Caroline,AB,7,51.8594,-114.104,,0
T0E 0B7,Carrot Creek,AB,7,53.5444,-115.489,,0
T0J 0E4,Carseland,AB,7,51.1377,-112.025,,0
T0M 0A5,Carstairs,AB,7,51.8594,-114.104,,0
T7Y 3P2,Carvel,AB,7,53.4326,-114.272,,0
T0A 0C9,Caslan,AB,7,54.3455,-111.616,,0
T0C 0X0,Castor,AB,7,52.1313,-111.611,,0
T0L 0P0,Cayley,AB,7,50.4535,-113.845,,0
T0J 0N0,Cereal,AB,7,51.417,-110.799,,0
T0J 0P0,Cessford,AB,7,50.9467,-111.622,,0
T0L 0R0,Champion,AB,7,50.2164,-113.349,,0
T0P 1G0,Chard,AB,7,55.9405,-110.737,,0
T0H 0S0,Chateh,AB,7,58.7559,-118.728,,0
T0B 0V0,Chauvin,AB,7,52.8812,-110.245,,0
T1P 0X8,Cheadle,AB,7,51.0155,-113.54,,0
T0E 0J0,Cherhill,AB,7,53.9647,-114.644,,0
T0A 0T0,Cherry Grove,AB,7,54.294,-110.017,,0
T0H 0T0,Cherry Point,AB,7,56.3919,-119.711,,0
T1X 1K3,Chestermere,AB,7,51.0283,-113.83,,0
T0J 0R0,Chinook,AB,7,51.4218,-110.884,,0
T0B 0C5,Chipman,AB,7,53.698,-112.638,,0
T0G 0N0,Chisholm Mills,AB,7,54.9127,-114.166,,0
T8X 5E8,Clairmont,AB,7,55.2608,-118.783,,0
T0B 0A3,Clandonald,AB,7,53.5719,-110.714,,0
T0L 0C2,Claresholm,AB,7,50.6245,-114.043,,0
T0H 0A8,Cleardale,AB,7,56.3531,-119.476,,0
T0C 0B6,Clive,AB,7,52.685,-113.237,,0
T0J 0B9,Cluny,AB,7,51.1377,-112.025,,0
T0G 0B5,Clyde,AB,7,54.1485,-113.635,,0
T1M 1C7,Coaldale,AB,7,49.723,-112.613,,0
T0L 0V0,Coalhurst,AB,7,49.8023,-112.902,,0
T4C 2R2,Cochrane,AB,7,51.217,-114.459,,0
T9M 0B2,Cold Lake,AB,7,54.4389,-110.247,,0
T0K 0M0,Coleman,AB,7,49.6603,-114.533,,0
T0G 0R0,Colinton,AB,7,54.5062,-113.113,,0
T4L 2A8,College Heights,AB,7,52.4875,-113.737,,0
T0C 1A0,Compeer,AB,7,51.9565,-110.076,,0
T0M 0P0,Condor,AB,7,52.2108,-114.629,,0
T0P 1H1,Conklin,AB,7,55.6306,-111.086,,0
T1Z 0P9,Conrich,AB,7,51.0961,-113.845,,0
T0C 1B0,Consort,AB,7,51.9266,-110.275,,0
T8E 0A5,Cooking Lake,AB,7,53.4331,-113.029,,0
T0C 0A6,Coronation,AB,7,52.0937,-111.446,,0
T7N 0G4,County Of Barrhead,AB,7,54.2686,-114.352,,0
T8X 0T7,County Of Grande Prairie No. 1,AB,7,55.1672,-118.769,,0
T0K 0A2,Coutts,AB,7,49.0023,-111.965,,0
T0K 0E2,Cowley,AB,7,49.5425,-112.717,,0
T0J 0T0,Craigmyle,AB,7,51.7829,-112.273,,0
T0K 0R0,Cranford,AB,7,49.7639,-112.443,,0
T0M 0B9,Cremona,AB,7,51.8594,-114.104,,0
T0H 0G9,Crooked Creek,AB,7,55.1667,-117.867,,0
T0M 0C1,Crossfield,AB,7,51.8492,-113.633,,0
T0E 0K0,Cynthia,AB,7,53.1582,-115.184,,0
T1B 0K1,Cypress County,AB,7,49.9657,-110.581,,0
T0B 0C6,Czar,AB,7,52.4532,-110.825,,0
T1X 2B6,Dalemead,AB,7,50.8778,-113.633,,0
T1Z 0T3,Dalroy,AB,7,51.1286,-113.667,,0
T0G 0S0,Dapp,AB,7,54.4382,-113.767,,0
T0E 0L0,Darwell,AB,7,53.7137,-114.586,,0
T0B 0G3,Daysland,AB,7,53.122,-111.718,,0
T0L 0X0,De Winton,AB,7,50.8364,-114.004,,0
T1W 2W4,Dead Man'S Flats,AB,7,51.0414,-115.278,,0
T0H 1A0,Deadwood,AB,7,56.6598,-117.29,,0
T0H 1B0,Debolt,AB,7,55.3818,-118.127,,0
T0K 0C5,Del Bonita,AB,7,49.5425,-112.717,,0
T0M 0T0,Delacour,AB,7,51.2007,-113.586,,0
T0M 0V0,Delburne,AB,7,52.0746,-113.422,,0
T0J 0W0,Delia,AB,7,51.6335,-112.378,,0
T0H 1C0,Demmitt,AB,7,55.4566,-119.897,,0
T0B 1B0,Denwood,AB,7,52.8274,-110.883,,0
T0B 1C0,Derwent,AB,7,53.7068,-110.78,,0
T1B 0H5,Desert Blume,AB,7,49.997,-110.639,,0
T9G 0L7,Devon,AB,7,53.3571,-113.726,,0
T0B 1G0,Dewberry,AB,7,53.5577,-110.424,,0
T0K 0T0,Diamond City,AB,7,49.7916,-112.843,,0
T4G 0K9,Dickson,AB,7,52.0224,-113.953,,0
T0M 0A2,Didsbury,AB,7,51.8594,-114.104,,0
T0H 1E0,Dixonville,AB,7,56.4655,-117.722,,0
T0B 0A8,Donalda,AB,7,53.0616,-112.044,,0
T0H 1G0,Donnelly,AB,7,55.7103,-117.066,,0
T0J 0X0,Dorothy,AB,7,51.222,-112.509,,0
T7A 1B4,Drayton Valley,AB,7,53.2261,-114.965,,0
T0G 0V0,Driftpile,AB,7,55.3521,-115.691,,0
T0J 0B7,Drumheller,AB,7,51.1377,-112.025,,0
T0J 0A1,Duchess,AB,7,50.7325,-111.904,,0
T0E 0A3,Duffield,AB,7,53.5281,-114.344,,0
T1B 0L4,Dunmore,AB,7,49.9984,-110.58,,0
T1P 0V2,Eagle Lake,AB,7,51.0006,-113.314,,0
T0H 0A5,Eaglesham,AB,7,56.1689,-118.084,,0
T0J 1B0,East Coulee,AB,7,51.3389,-112.498,,0
T0M 0X0,Eckville,AB,7,52.3598,-114.363,,0
T0B 0G4,Edberg,AB,7,52.7855,-112.786,,0
T0L 2R0,Eden Valley,AB,7,50.3556,-113.99,,0
T0B 0E9,Edgerton,AB,7,52.7601,-110.458,,0
T6J 2L2,Edmonton,AB,7,53.4686,-113.504,,0
T9E 0V4,Edmonton International Airport,AB,7,53.5709,-113.508,,0
T7E 0C5,Edson,AB,7,53.5854,-116.432,,0
T0A 0Z0,Egremont,AB,7,54.0528,-113.063,,0
T0A 1A0,Elk Point,AB,7,53.9225,-111.058,,0
T0J 1C0,Elkwater,AB,7,49.6642,-110.279,,0
T0A 1B0,Ellscott,AB,7,54.502,-112.903,,0
T0H 1J0,Elmworth,AB,7,55.0507,-119.777,,0
T0M 0Y0,Elnora,AB,7,51.9916,-113.303,,0
T0J 0A7,Empress,AB,7,50.9529,-110.009,,0
T0K 0V0,Enchant,AB,7,50.1234,-112.473,,0
T0J 1G0,Endiang,AB,7,51.9539,-112.159,,0
T0G 0W0,Enilda,AB,7,55.4554,-116.294,,0
T7X 3Y3,Enoch,AB,7,53.4706,-113.799,,0
T0E 0S0,Entwistle,AB,7,53.5945,-114.992,,0
T0C 1G0,Erskine,AB,7,52.1591,-112.696,,0
T0J 1H0,Esther,AB,7,51.6781,-110.109,,0
T0K 0W0,Etzikom,AB,7,49.4783,-111.105,,0
T0H 1K0,Eureka River,AB,7,56.6418,-119.265,,0
T0E 0T0,Evansburg,AB,7,53.5998,-115.018,,0
T0L 2C0,Exshaw,AB,7,51.0581,-115.161,,0
T0H 1L0,Fairview,AB,7,56.1124,-117.943,,0
T0H 0E4,Falher,AB,7,55.7365,-117.202,,0
T0E 0V0,Fallis,AB,7,53.6224,-114.578,,0
T0C 1H0,Falun,AB,7,53.0325,-113.854,,0
T0G 0C3,Faust,AB,7,55.3182,-115.638,,0
T0G 0Y0,Fawcett,AB,7,54.6365,-114.234,,0
T0J 1K0,Fenn,AB,7,52.1307,-112.696,,0
T0B 1M0,Ferintosh,AB,7,52.8308,-113.088,,0
T0J 1L0,Finnegan,AB,7,51.0562,-111.916,,0
T0V 1A0,Fitzgerald,AB,7,59.8685,-111.633,,0
T0G 0Z0,Flatbush,AB,7,54.6365,-114.234,,0
T0A 1E0,Foisy,AB,7,53.8766,-111.577,,0
T1S 5J2,Foothills,AB,7,50.6595,-113.767,,0
T0K 0A9,Foremost,AB,7,49.479,-111.441,,0
T0B 0H7,Forestburg,AB,7,53.122,-111.718,,0
T0G 0A2,Fort Assiniboine,AB,7,54.334,-114.77,,0
T0P 0A1,Fort Chipewyan,AB,7,58.7196,-111.141,,0
T0A 1H0,Fort Kent,AB,7,54.3573,-110.68,,0
T0P 1C0,Fort Mackay,AB,7,57.1905,-111.63,,0
T0L 0Z0,Fort Macleod,AB,7,49.5759,-113.159,,0
T9H 1M7,Fort Mcmurray,AB,7,56.7175,-111.371,,0
T8L 2L8,Fort Saskatchewan,AB,7,53.7089,-113.202,,0
T0H 0E9,Fort Vermilion,AB,7,58.3873,-116.02,,0
T0H 1P0,Fox Creek,AB,7,54.4039,-116.804,,0
T0H 1R0,Fox Lake,AB,7,58.4616,-114.518,,0
T0A 1M0,Frog Lake,AB,7,53.9073,-110.46,,0
T0C 1K0,Gadsby,AB,7,52.4133,-112.296,,0
T0E 0W0,Gainford,AB,7,53.5949,-114.872,,0
T0B 0G5,Galahad,AB,7,53.122,-111.718,,0
T0H 4G0,Garden River,AB,7,56.9246,-117.608,,0
T0J 1M0,Gem,AB,7,50.9091,-112.233,,0
T0A 1N4,Gibbons,AB,7,53.8276,-113.328,,0
T0H 0G1,Girouxville,AB,7,55.7529,-117.338,,0
T0J 0B6,Gleichen,AB,7,51.1377,-112.025,,0
T0A 1P0,Glendon,AB,7,54.2295,-111.028,,0
T0E 0X0,Glenevis,AB,7,53.7937,-114.514,,0
T0K 0B4,Glenwood,AB,7,49.5425,-112.717,,0
T0H 1T0,Goodfare,AB,7,55.3625,-119.756,,0
T0A 0E4,Goodfish Lake,AB,7,54.3455,-111.616,,0
T0A 1S0,Goodridge,AB,7,54.3619,-111.371,,0
T0H 1V0,Gordondale,AB,7,55.6449,-119.138,,0
T0E 0A6,Grande Cache,AB,7,53.8887,-119.114,,0
T8V 0J5,Grande Prairie,AB,7,55.1643,-118.793,,0
T0L 1A0,Granum,AB,7,49.8736,-113.507,,0
T0A 0E7,Grassland,AB,7,54.8208,-112.675,,0
T0K 0Z0,Grassy Lake,AB,7,49.8234,-111.694,,0
T0H 1W0,Grimshaw,AB,7,56.1663,-117.389,,0
T0G 1C0,Grouard,AB,7,55.5254,-116.149,,0
T0H 1X0,Grovedale,AB,7,54.9592,-118.772,,0
T0H 4C0,Gundy,AB,7,55.6146,-119.995,,0
T0E 1A0,Gunn,AB,7,53.8486,-114.436,,0
T0H 0B5,Guy,AB,7,55.5484,-117.13,,0
T0C 1L0,Gwynne,AB,7,52.986,-113.205,,0
T0B 1S0,Hairy Hill,AB,7,53.735,-111.898,,0
T4S 1S1,Halfmoon Bay,AB,7,52.3487,-114.18,,0
T0C 0B5,Halkirk,AB,7,52.2831,-112.154,,0
T0J 1P0,Hanna,AB,7,51.812,-112.273,,0
T0B 1V0,Hardisty,AB,7,52.772,-111.272,,0
T1W 2W2,Harvie Heights,AB,7,51.1347,-115.398,,0
T0B 0E4,Hay Lakes,AB,7,53.1964,-113.055,,0
T0K 1B0,Hays,AB,7,50.0479,-111.669,,0
T0B 0H2,Hayter,AB,7,52.3613,-110.113,,0
T0A 1X0,Heinsburg,AB,7,54.7712,-111.955,,0
T0B 0E5,Heisler,AB,7,53.122,-111.718,,0
T1S 3M8,Heritage Pointe,AB,7,50.8393,-113.979,,0
T0H 0A4,High Level,AB,7,58.5164,-117.135,,0
T0G 0A8,High Prairie,AB,7,55.4339,-116.488,,0
T1V 1M7,High River,AB,7,50.5781,-113.874,,0
T0J 1R0,Hilda,AB,7,50.4782,-110.028,,0
T0K 0B5,Hill Spring,AB,7,49.5425,-112.717,,0
T0K 1C0,Hillcrest Mines,AB,7,49.5466,-114.338,,0
T0B 0J4,Hilliard,AB,7,53.122,-111.718,,0
T0H 0B6,Hines Creek,AB,7,56.1689,-118.084,,0
T7V 1T8,Hinton,AB,7,53.4106,-117.567,,0
T0B 0H8,Holden,AB,7,53.122,-111.718,,0
T0G 1G0,Hondo,AB,7,55.0054,-114.112,,0
T0H 2B0,Hotchkiss,AB,7,57.2958,-117.789,,0
T0B 0A5,Hughenden,AB,7,52.5115,-110.965,,0
T0J 0A2,Hussar,AB,7,51.1377,-112.025,,0
T0M 0Z0,Huxley,AB,7,51.9236,-113.228,,0
T0A 1Z0,Hylo,AB,7,54.6326,-112.325,,0
T0H 0G2,Hythe,AB,7,55.3307,-119.556,,0
T0J 1T0,Iddesleigh,AB,7,50.7389,-111.295,,0
T1X 0H7,Indus,AB,7,50.9167,-113.778,,0
T4G 1L6,Innisfail,AB,7,52.0239,-113.952,,0
T0B 2G0,Innisfree,AB,7,53.4943,-111.502,,0
T0B 2H0,Irma,AB,7,52.8656,-111.453,,0
T0A 2A0,Iron River,AB,7,54.4298,-110.9,,0
T0K 1G0,Iron Springs,AB,7,49.9309,-112.687,,0
T0M 1B0,Irricana,AB,7,51.3425,-113.451,,0
T0J 1V0,Irvine,AB,7,49.7674,-110.028,,0
T9S 1S2,Island Lake,AB,7,54.8488,-113.558,,0
T9S 1S1,Island Lake South,AB,7,54.8212,-113.531,,0
T0B 2J0,Islay,AB,7,53.3976,-110.411,,0
T0M 0A4,James River Bridge,AB,7,51.8594,-114.104,,0
T0G 1H0,Jarvie,AB,7,54.4561,-113.989,,0
T0E 0A8,Jasper,AB,7,52.8793,-118.079,,0
T0H 2E0,Jean Cote,AB,7,55.9715,-117.327,,0
T0J 0E9,Jenner,AB,7,50.747,-111.184,,0
T0H 3X0,John D'Or Prairie,AB,7,58.457,-115.142,,0
T0G 1J0,Joussard,AB,7,55.3772,-115.92,,0
T0L 2H0,Kananaskis,AB,7,51.0772,-115.126,,0
T0E 2Y0,Kapasiwin,AB,7,53.5483,-114.446,,0
T0M 1E0,Kathyrn,AB,7,51.2293,-113.505,,0
T0H 2G0,Keg River,AB,7,57.7448,-117.638,,0
T0A 1C0,Kehewin,AB,7,57.9153,-110.554,,0
T0B 0H9,Kelsey,AB,7,53.122,-111.718,,0
T4A 1G6,Keoma,AB,7,51.3199,-113.61,,0
T0A 2B0,Kikino,AB,7,54.4467,-112.097,,0
T0B 0G7,Killam,AB,7,53.122,-111.718,,0
T0B 0A6,Kingman,AB,7,53.122,-111.718,,0
T0B 2N0,Kinsella,AB,7,53.0613,-111.437,,0
T0G 0B3,Kinuso,AB,7,54.901,-114.513,,0
T0C 1R0,Kirriemuir,AB,7,51.8982,-110.264,,0
T0B 0E1,Kitscoty,AB,7,53.3412,-110.334,,0
T0A 2E0,La Corey,AB,7,54.5008,-110.54,,0
T0H 0B1,La Crete,AB,7,58.1954,-116.398,,0
T0H 2J0,La Glace,AB,7,55.3624,-119.089,,0
T1W 2W3,Lac Des Arcs,AB,7,51.0533,-115.159,,0
T0A 0C5,Lac La Biche,AB,7,54.3455,-111.616,,0
T0E 1A1,Lac Ste. Anne County,AB,7,53.7156,-114.331,,0
T4L 2B5,Lacombe,AB,7,52.4631,-113.727,,0
T4M 0W7,Lacombe County,AB,7,52.4756,-113.891,,0
T0A 2G0,Lafond,AB,7,53.8896,-111.466,,0
T0E 1H0,Lake Isle,AB,7,53.6477,-114.712,,0
T0L 0B6,Lake Louise,AB,7,51.4254,-116.177,,0
T1R 0X5,Lake Newell Resort,AB,7,50.5704,-111.879,,0
T0B 0G8,Lamont,AB,7,53.7602,-112.78,,0
T0A 0C1,Lancaster Park,AB,7,53.6701,-113.492,,0
T0J 1X0,Langdon,AB,7,51.1296,-113.749,,0
T0B 2S0,Lavoy,AB,7,53.3531,-111.919,,0
T9E 6K2,Leduc,AB,7,53.2542,-113.55,,0
T4X 2V1,Leduc County,AB,7,53.2344,-113.562,,0
T0G 1L0,Legal,AB,7,53.9491,-113.593,,0
T0M 1H0,Leslieville,AB,7,52.3069,-114.654,,0
T1K 1R6,Lethbridge,AB,7,49.6819,-112.827,,0
T1J 5N6,Lethbridge County,AB,7,49.6741,-112.757,,0
T0C 1W0,Lindale,AB,7,53.288,-114.597,,0
T0A 2J0,Lindbergh,AB,7,53.893,-110.718,,0
T0M 1J0,Linden,AB,7,51.5495,-113.275,,0
T0H 3Z0,Little Smoky,AB,7,54.6993,-117.182,,0
T9V 0E5,Lloydminster,AB,7,53.2798,-110.018,,0
T0E 0B4,Lodgepole,AB,7,53.5444,-115.489,,0
T0L 0B7,Lomond,AB,7,50.3505,-112.642,,0
T0G 1M0,Lone Pine,AB,7,54.2653,-115.383,,0
T0L 0A9,Longview,AB,7,50.6245,-114.043,,0
T0B 0B9,Lougheed,AB,7,53.122,-111.718,,0
T0M 0A8,Lousana,AB,7,52.1138,-113.193,,0
T0K 1H0,Lundbreck,AB,7,49.8686,-114.052,,0
T0J 1Y0,Lyalta,AB,7,51.1153,-113.601,,0
T0M 1L0,Madden,AB,7,51.5054,-114.364,,0
T0K 0C4,Magrath,AB,7,49.5425,-112.717,,0
T0K 1K0,Maleb,AB,7,49.9451,-111.325,,0
T0A 2K0,Mallaig,AB,7,54.2555,-111.427,,0
T0C 1X0,Ma-Me-O Beach,AB,7,53.0343,-113.964,,0
T0H 0E5,Manning,AB,7,56.9233,-117.629,,0
T0B 2W0,Mannville,AB,7,53.294,-111.347,,0
T0K 1L0,Manyberries,AB,7,49.4003,-110.694,,0
T0H 2N0,Marie Reine,AB,7,55.1695,-114.509,,0
T0M 1M0,Markerville,AB,7,52.1332,-114.357,,0
T7E 3A1,Marlboro,AB,7,53.5884,-116.435,,0
T0B 2X0,Marwayne,AB,7,53.6244,-110.046,,0
T0C 0A3,Maskwacis,AB,7,52.685,-113.237,,0
T0E 0A2,Mayerthorpe,AB,7,53.9525,-115.14,,0
T0B 2Y0,Mclaughlin,AB,7,52.9767,-110.197,,0
T0H 0C5,Mclennan,AB,7,55.7118,-116.91,,0
T0A 2L0,Mcrae,AB,7,54.3055,-111.722,,0
T9N 0B6,Md Of Bonnyville,AB,7,54.2681,-110.738,,0
T8W 0L7,Md Of Greenview,AB,7,55.0569,-118.836,,0
T0H 2P0,Meander River,AB,7,59.0592,-117.76,,0
T1C 1H2,Medicine Hat,AB,7,50.0597,-110.675,,0
T0B 2Z0,Meeting Creek,AB,7,52.6125,-112.764,,0
T0B 0B3,Metiskow,AB,7,52.3586,-110.255,,0
T0K 1M0,Milk River,AB,7,49.1488,-112.087,,0
T0L 0A4,Millarville,AB,7,50.6245,-114.043,,0
T0C 1Z0,Millet,AB,7,53.095,-113.473,,0
T0J 2A0,Millicent,AB,7,50.7584,-111.748,,0
T0L 1L0,Milo,AB,7,50.4468,-112.893,,0
T0B 3B0,Minburn,AB,7,53.3143,-111.362,,0
T0B 0E6,Mirror,AB,7,52.4647,-113.112,,0
T0L 0B1,Monarch,AB,7,49.8044,-113.108,,0
T0C 2A0,Monitor,AB,7,51.7728,-110.536,,0
T8R 2R6,Morinville,AB,7,53.7957,-113.637,,0
T0L 0E1,Morley,AB,7,50.6245,-114.043,,0
T0J 0A6,Morrin,AB,7,51.1377,-112.025,,0
T0L 1P0,Mossleigh,AB,7,50.707,-113.248,,0
T0K 0A5,Mountain View,AB,7,49.5425,-112.717,,0
T0C 0A5,Mulhurst Bay,AB,7,52.685,-113.237,,0
T0B 0J5,Mundare,AB,7,53.122,-111.718,,0
T0J 2C0,Munson,AB,7,51.563,-112.743,,0
T0B 3J0,Musidora,AB,7,53.6452,-111.587,,0
T0B 3K0,Myrnam,AB,7,53.5882,-111.244,,0
T1P 2C9,Namaka,AB,7,50.9553,-113.284,,0
T0A 2N0,Namao,AB,7,53.7444,-113.532,,0
T0H 2R0,Nampa,AB,7,55.8971,-116.988,,0
T0L 0A8,Nanton,AB,7,50.6245,-114.043,,0
T0G 0C2,Neerlandia,AB,7,54.901,-114.513,,0
T0G 1S0,Nestow,AB,7,54.2328,-113.626,,0
T0C 2E0,Nevis,AB,7,52.3303,-113.029,,0
T0J 0B3,New Brigden,AB,7,51.7006,-110.49,,0
T0K 1P0,New Dayton,AB,7,49.403,-112.323,,0
T0B 3L0,New Norway,AB,7,52.8308,-113.088,,0
T0B 0G2,New Sarepta,AB,7,53.2724,-113.147,,0
T0A 0B2,Newbrook,AB,7,54.3261,-112.939,,0
T9E 7Y1,Nisku,AB,7,53.3394,-113.527,,0
T0E 1S0,Niton Junction,AB,7,53.6443,-115.583,,0
T0L 0A3,Nobleford,AB,7,49.8799,-113.057,,0
T0M 0C6,Nordegg,AB,7,51.8594,-114.104,,0
T4S 1S5,Norglenwold,AB,7,52.3216,-114.119,,0
T0H 2T0,North Star,AB,7,56.9067,-117.932,,0
T0H 2N2,Northern Sunrise County,AB,7,55.0737,-117.275,,0
T0H 2V0,Notikewin,AB,7,56.962,-117.613,,0
T0B 3P0,Ohaton,AB,7,52.9764,-112.531,,0
T1S 2H1,Okotoks,AB,7,50.7053,-113.967,,0
