R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,49.72974960 ,-96.82727330 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72841370 ,-96.85833290 
R5K,Manitoba,MB,4,6,49.72855510 ,-96.75494230 
R5K,Manitoba,MB,4,6,49.77338000 ,-96.88964860 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.80461950 ,-96.84387590 
R5K,Manitoba,MB,4,6,49.74022000 ,-96.88339800 
R5K,Manitoba,MB,4,6,49.73476090 ,-96.87943480 
R5K,Manitoba,MB,4,6,49.73637550 ,-96.87046660 
R5K,Manitoba,MB,4,6,53.76086080 ,-98.81387620 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,49.74367840 ,-96.87493260 
R5K,Manitoba,MB,4,6,49.73815400 ,-96.88200660 
R5K,Manitoba,MB,4,6,49.75564350 ,-96.90940460 
R5K,Manitoba,MB,4,6,49.77038300 ,-96.93931800 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.79855800 ,-96.96258600 
R5K,Manitoba,MB,4,6,49.78084700 ,-96.89320100 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.74413600 ,-96.87818500 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.74024800 ,-96.87047320 
R5K,Manitoba,MB,4,6,49.73184500 ,-96.84920220 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.80461950 ,-96.84387590 
R5K,Manitoba,MB,4,6,49.78760860 ,-96.86518810 
R5K,Manitoba,MB,4,6,49.73637550 ,-96.87046660 
R5K,Manitoba,MB,4,6,49.73704000 ,-96.87533720 
R5K,Manitoba,MB,4,6,49.72925790 ,-96.85769900 
R5K,Manitoba,MB,4,6,49.79725200 ,-96.88927500 
R5K,Manitoba,MB,4,6,49.74540690 ,-96.88202850 
R5K,Manitoba,MB,4,6,49.74194160 ,-96.87540940 
R5K,Manitoba,MB,4,6,49.73937200 ,-96.87788470 
R5K,Manitoba,MB,4,6,49.73815400 ,-96.88200660 
R5K,Manitoba,MB,4,6,49.75615130 ,-96.91339710 
R5K,Manitoba,MB,4,6,49.74314500 ,-96.88093000 
R5K,Manitoba,MB,4,6,49.77622680 ,-96.94400300 
R5K,Manitoba,MB,4,6,49.75098200 ,-96.91179600 
R5K,Manitoba,MB,4,6,49.74164200 ,-96.90409900 
R5K,Manitoba,MB,4,6,49.75518160 ,-96.91722310 
R5K,Manitoba,MB,4,6,49.73770500 ,-96.86880600 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,49.72974960 ,-96.82727330 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.74623400 ,-96.87777300 
R5K,Manitoba,MB,4,6,49.72548280 ,-96.86201800 
R5K,Manitoba,MB,4,6,49.73875680 ,-96.87631080 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.74817840 ,-96.89507270 
R5K,Manitoba,MB,4,6,49.73020660 ,-96.86005400 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.70907530 ,-96.91255760 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.80461950 ,-96.84387590 
R5K,Manitoba,MB,4,6,49.74795000 ,-96.88153200 
R5K,Manitoba,MB,4,6,49.74566000 ,-96.86897400 
R5K,Manitoba,MB,4,6,49.76308060 ,-96.92265090 
R5K,Manitoba,MB,4,6,49.73476090 ,-96.87943480 
R5K,Manitoba,MB,4,6,49.73637550 ,-96.87046660 
R5K,Manitoba,MB,4,6,49.73815400 ,-96.88200660 
R5K,Manitoba,MB,4,6,49.74000300 ,-96.86593510 
R5K,Manitoba,MB,4,6,49.73900210 ,-96.86309770 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.76951420 ,-96.96161940 
R5K,Manitoba,MB,4,6,49.76856330 ,-96.93290390 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,50.39805630 ,-104.60474780 
R5K,Manitoba,MB,4,6,49.73711750 ,-96.73429170 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,49.72974960 ,-96.82727330 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.74162000 ,-96.86471000 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.80461950 ,-96.84387590 
R5K,Manitoba,MB,4,6,49.75371980 ,-96.82505290 
R5K,Manitoba,MB,4,6,49.74051510 ,-96.87455230 
R5K,Manitoba,MB,4,6,49.73937200 ,-96.87788470 
R5K,Manitoba,MB,4,6,49.72733700 ,-96.76203600 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.77499690 ,-96.93989810 
R5K,Manitoba,MB,4,6,49.70907530 ,-96.91255760 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.75873860 ,-96.91259890 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.73770500 ,-96.86880600 
R5K,Manitoba,MB,4,6,49.73770500 ,-96.86880600 
R5K,Manitoba,MB,4,6,49.73791000 ,-96.91253000 
R5K,Manitoba,MB,4,6,49.72661080 ,-96.81751850 
R5K,Manitoba,MB,4,6,49.72854360 ,-96.74956280 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.80461950 ,-96.84387590 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.73805010 ,-96.86988170 
R5K,Manitoba,MB,4,6,49.73805010 ,-96.86988170 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.78254540 ,-96.94234240 
R5K,Manitoba,MB,4,6,49.72886500 ,-96.86263000 
R5K,Manitoba,MB,4,6,49.73833290 ,-96.87649140 
R5K,Manitoba,MB,4,6,49.73637550 ,-96.87046660 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.74584880 ,-96.88275540 
R5K,Manitoba,MB,4,6,49.74051510 ,-96.87455230 
R5K,Manitoba,MB,4,6,49.74039100 ,-96.87924410 
R5K,Manitoba,MB,4,6,49.74000300 ,-96.86593510 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.74936100 ,-96.91160740 
R5K,Manitoba,MB,4,6,49.76308060 ,-96.92265090 
R5K,Manitoba,MB,4,6,49.75788730 ,-96.91373770 
R5K,Manitoba,MB,4,6,49.75098200 ,-96.91179600 
R5K,Manitoba,MB,4,6,49.79855800 ,-96.96258600 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.73711750 ,-96.73429170 
R5K,Manitoba,MB,4,6,49.73711750 ,-96.73429170 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.73894310 ,-96.87077390 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.78254540 ,-96.94234240 
R5K,Manitoba,MB,4,6,49.74662100 ,-96.88100400 
R5K,Manitoba,MB,4,6,49.74367600 ,-96.87105200 
R5K,Manitoba,MB,4,6,49.76951420 ,-96.96161940 
R5K,Manitoba,MB,4,6,49.73476090 ,-96.87943480 
R5K,Manitoba,MB,4,6,49.73704000 ,-96.87533720 
R5K,Manitoba,MB,4,6,49.74251410 ,-96.87412270 
R5K,Manitoba,MB,4,6,49.74054620 ,-96.86866110 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.78045600 ,-96.93865150 
R5K,Manitoba,MB,4,6,49.78254540 ,-96.94234240 
R5K,Manitoba,MB,4,6,49.73476090 ,-96.87943480 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,56.13036600 ,-106.34677100 
R5K,Manitoba,MB,4,6,49.72974960 ,-96.82727330 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.80461950 ,-96.84387590 
R5K,Manitoba,MB,4,6,49.72788900 ,-96.72327790 
R5K,Manitoba,MB,4,6,49.72881680 ,-96.75862910 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.74001860 ,-96.87493910 
R5K,Manitoba,MB,4,6,49.73962130 ,-96.87432750 
R5K,Manitoba,MB,4,6,49.73476090 ,-96.87943480 
R5K,Manitoba,MB,4,6,49.73476090 ,-96.87943480 
R5K,Manitoba,MB,4,6,49.73704000 ,-96.87533720 
R5K,Manitoba,MB,4,6,49.73704000 ,-96.87533720 
R5K,Manitoba,MB,4,6,49.74486100 ,-96.87479900 
